COMPILER_VERSION 15.1.1 20250528
ARRAY_LENGTH 10000000
ARRAY_COUNT 20
ITER_COUNT 1
NUM_TESTS 48
SEED 1753074900

Init: 12173

## MERGING 3 LISTS ##
Baseline (copy+sort) 596
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
Tournament Tree (Os)                     | true    |      ? |    1350,1350,1350 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    1055,1055,1055 |             0.0000 |
Heap (O2)                                | true    |      ? |    1075,1075,1075 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       782,782,782 |             0.0000 |
Insert (O3)                              | true    |      ? |       901,901,901 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       776,776,776 |             0.0000 |
Insert (Oz)                              | true    |      ? |       786,786,786 |             0.0000 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O1)                          | true    |      ? |    1150,1150,1150 |             0.0000 |
Heap (Oz)                                | true    |      ? |    1199,1199,1199 |             0.0000 |
Find (Oz)                                | true    |      ? |    1571,1571,1571 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    1102,1102,1102 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    1065,1065,1065 |             0.0000 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |       874,874,874 |             0.0000 |
Heap (O3)                                | true    |      ? |    1078,1078,1078 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    1078,1078,1078 |             0.0000 |
Find (O1)                                | true    |      ? |    1455,1455,1455 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       786,786,786 |             0.0000 |
Heap (Os)                                | true    |      ? |    1143,1143,1143 |             0.0000 |

## MERGING 11 LISTS ##
Baseline (copy+sort) 2258
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Heap (O1)                                | true    |      ? |    1524,1524,1524 |             0.0000 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O0)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert (O0)                              | true    |      ? |    2028,2028,2028 |             0.0000 |
Find (O2)                                | true    |      ? |    1670,1670,1670 |             0.0000 |
Insert (O2)                              | true    |      ? |    1001,1001,1001 |             0.0000 |
Heap (O0)                                | true    |      ? |    2789,2789,2789 |             0.0000 |
Insert (Os)                              | true    |      ? |       879,879,879 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    1775,1775,1775 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    5613,5613,5613 |             0.0000 |
Heap Cache (O0)                          | true    |      ? |    2800,2800,2800 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |       894,894,894 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    1443,1443,1443 |             0.0000 |
Find (O3)                                | true    |      ? |    1849,1849,1849 |             0.0000 |
Insert Cache (O0)                        | true    |      ? |    2169,2169,2169 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O0)                                | true    |      ? |    3475,3475,3475 |             0.0000 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    1351,1351,1351 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |    1064,1064,1064 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1344,1344,1344 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    1619,1619,1619 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    1513,1513,1513 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    1226,1226,1226 |             0.0000 |
Heap (O2)                                | true    |      ? |    1280,1280,1280 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       894,894,894 |             0.0000 |
Insert (O3)                              | true    |      ? |    1018,1018,1018 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       865,865,865 |             0.0000 |
Insert (Oz)                              | true    |      ? |       872,872,872 |             0.0000 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O1)                          | true    |      ? |    1421,1421,1421 |             0.0000 |
Heap (Oz)                                | true    |      ? |    1397,1397,1397 |             0.0000 |
Find (Oz)                                | true    |      ? |    1709,1709,1709 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    1293,1293,1293 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    1251,1251,1251 |             0.0000 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |       972,972,972 |             0.0000 |
Heap (O3)                                | true    |      ? |    1271,1271,1271 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    1254,1254,1254 |             0.0000 |
Find (O1)                                | true    |      ? |    1626,1626,1626 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       904,904,904 |             0.0000 |
Heap (Os)                                | true    |      ? |    1335,1335,1335 |             0.0000 |

## MERGING 12 LISTS ##
Baseline (copy+sort) 2840
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Heap (O1)                                | true    |      ? |    1642,1642,1642 |             0.0000 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O0)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert (O0)                              | true    |      ? |    2331,2331,2331 |             0.0000 |
Find (O2)                                | true    |      ? |    1882,1882,1882 |             0.0000 |
Insert (O2)                              | true    |      ? |    1135,1135,1135 |             0.0000 |
Heap (O0)                                | true    |      ? |    3160,3160,3160 |             0.0000 |
Insert (Os)                              | true    |      ? |    1014,1014,1014 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    1953,1953,1953 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    6112,6112,6112 |             0.0000 |
Heap Cache (O0)                          | true    |      ? |    3121,3121,3121 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    1004,1004,1004 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    1441,1441,1441 |             0.0000 |
Find (O3)                                | true    |      ? |    2017,2017,2017 |             0.0000 |
Insert Cache (O0)                        | true    |      ? |    2565,2565,2565 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O0)                                | true    |      ? |    3814,3814,3814 |             0.0000 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    1405,1405,1405 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |    1183,1183,1183 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1406,1406,1406 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    1719,1719,1719 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    1616,1616,1616 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    1389,1389,1389 |             0.0000 |
Heap (O2)                                | true    |      ? |    1446,1446,1446 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       990,990,990 |             0.0000 |
Insert (O3)                              | true    |      ? |    1134,1134,1134 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       965,965,965 |             0.0000 |
Insert (Oz)                              | true    |      ? |       981,981,981 |             0.0000 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O1)                          | true    |      ? |    1520,1520,1520 |             0.0000 |
Heap (Oz)                                | true    |      ? |    1577,1577,1577 |             0.0000 |
Find (Oz)                                | true    |      ? |    1903,1903,1903 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    1449,1449,1449 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    1408,1408,1408 |             0.0000 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |    1102,1102,1102 |             0.0000 |
Heap (O3)                                | true    |      ? |    1455,1455,1455 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    1402,1402,1402 |             0.0000 |
Find (O1)                                | true    |      ? |    1786,1786,1786 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1016,1016,1016 |             0.0000 |
Heap (Os)                                | true    |      ? |    1518,1518,1518 |             0.0000 |

## MERGING 13 LISTS ##
Baseline (copy+sort) 2947
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Heap (O1)                                | true    |      ? |    1860,1860,1860 |             0.0000 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O0)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert (O0)                              | true    |      ? |    2666,2666,2666 |             0.0000 |
Find (O2)                                | true    |      ? |    2010,2010,2010 |             0.0000 |
Insert (O2)                              | true    |      ? |    1266,1266,1266 |             0.0000 |
Heap (O0)                                | true    |      ? |    3517,3517,3517 |             0.0000 |
Insert (Os)                              | true    |      ? |    1109,1109,1109 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    2123,2123,2123 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    6998,6998,6998 |             0.0000 |
Heap Cache (O0)                          | true    |      ? |    3601,3601,3601 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    1112,1112,1112 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    1784,1784,1784 |             0.0000 |
Find (O3)                                | true    |      ? |    2230,2230,2230 |             0.0000 |
Insert Cache (O0)                        | true    |      ? |    2869,2869,2869 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O0)                                | true    |      ? |    4207,4207,4207 |             0.0000 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    1710,1710,1710 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |    1329,1329,1329 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1725,1725,1725 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    1985,1985,1985 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    1915,1915,1915 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    1629,1629,1629 |             0.0000 |
Heap (O2)                                | true    |      ? |    1659,1659,1659 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    1107,1107,1107 |             0.0000 |
Insert (O3)                              | true    |      ? |    1283,1283,1283 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    1065,1065,1065 |             0.0000 |
Insert (Oz)                              | true    |      ? |    1099,1099,1099 |             0.0000 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O1)                          | true    |      ? |    1703,1703,1703 |             0.0000 |
Heap (Oz)                                | true    |      ? |    1766,1766,1766 |             0.0000 |
Find (Oz)                                | true    |      ? |    2042,2042,2042 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    1645,1645,1645 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    1619,1619,1619 |             0.0000 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |    1355,1355,1355 |             0.0000 |
Heap (O3)                                | true    |      ? |    1650,1650,1650 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    1584,1584,1584 |             0.0000 |
Find (O1)                                | true    |      ? |    1985,1985,1985 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1109,1109,1109 |             0.0000 |
Heap (Os)                                | true    |      ? |    1703,1703,1703 |             0.0000 |

## MERGING 14 LISTS ##
Baseline (copy+sort) 3266
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Heap (O1)                                | true    |      ? |    2140,2140,2140 |             0.0000 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O0)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert (O0)                              | true    |      ? |    2849,2849,2849 |             0.0000 |
Find (O2)                                | true    |      ? |    2193,2193,2193 |             0.0000 |
Insert (O2)                              | true    |      ? |    1396,1396,1396 |             0.0000 |
Heap (O0)                                | true    |      ? |    3943,3943,3943 |             0.0000 |
Insert (Os)                              | true    |      ? |    1232,1232,1232 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    2302,2302,2302 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    7527,7527,7527 |             0.0000 |
Heap Cache (O0)                          | true    |      ? |    3909,3909,3909 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    1230,1230,1230 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    1915,1915,1915 |             0.0000 |
Find (O3)                                | true    |      ? |    2375,2375,2375 |             0.0000 |
Insert Cache (O0)                        | true    |      ? |    3150,3150,3150 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O0)                                | true    |      ? |    4478,4478,4478 |             0.0000 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    1850,1850,1850 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |    1465,1465,1465 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1850,1850,1850 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    2164,2164,2164 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    2074,2074,2074 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    1783,1783,1783 |             0.0000 |
Heap (O2)                                | true    |      ? |    1900,1900,1900 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    1219,1219,1219 |             0.0000 |
Insert (O3)                              | true    |      ? |    1461,1461,1461 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    1185,1185,1185 |             0.0000 |
Insert (Oz)                              | true    |      ? |    1234,1234,1234 |             0.0000 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O1)                          | true    |      ? |    1912,1912,1912 |             0.0000 |
Heap (Oz)                                | true    |      ? |    1998,1998,1998 |             0.0000 |
Find (Oz)                                | true    |      ? |    2242,2242,2242 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    1863,1863,1863 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    1815,1815,1815 |             0.0000 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |    1529,1529,1529 |             0.0000 |
Heap (O3)                                | true    |      ? |    1880,1880,1880 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    1790,1790,1790 |             0.0000 |
Find (O1)                                | true    |      ? |    2099,2099,2099 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1232,1232,1232 |             0.0000 |
Heap (Os)                                | true    |      ? |    1948,1948,1948 |             0.0000 |

## MERGING 15 LISTS ##
Baseline (copy+sort) 3333
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Heap (O1)                                | true    |      ? |    2352,2352,2352 |             0.0000 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O0)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert (O0)                              | true    |      ? |    3126,3126,3126 |             0.0000 |
Find (O2)                                | true    |      ? |    2370,2370,2370 |             0.0000 |
Insert (O2)                              | true    |      ? |    1497,1497,1497 |             0.0000 |
Heap (O0)                                | true    |      ? |    4427,4427,4427 |             0.0000 |
Insert (Os)                              | true    |      ? |    1327,1327,1327 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    2502,2502,2502 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    8199,8199,8199 |             0.0000 |
Heap Cache (O0)                          | true    |      ? |    4376,4376,4376 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    1362,1362,1362 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    2085,2085,2085 |             0.0000 |
Find (O3)                                | true    |      ? |    2567,2567,2567 |             0.0000 |
Insert Cache (O0)                        | true    |      ? |    3497,3497,3497 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O0)                                | true    |      ? |    4840,4840,4840 |             0.0000 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    2015,2015,2015 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |    1599,1599,1599 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    2006,2006,2006 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    2317,2317,2317 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    2242,2242,2242 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    2010,2010,2010 |             0.0000 |
Heap (O2)                                | true    |      ? |    2163,2163,2163 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    1340,1340,1340 |             0.0000 |
Insert (O3)                              | true    |      ? |    1595,1595,1595 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    1339,1339,1339 |             0.0000 |
Insert (Oz)                              | true    |      ? |    1360,1360,1360 |             0.0000 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O1)                          | true    |      ? |    2149,2149,2149 |             0.0000 |
Heap (Oz)                                | true    |      ? |    2257,2257,2257 |             0.0000 |
Find (Oz)                                | true    |      ? |    2405,2405,2405 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    2084,2084,2084 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    2044,2044,2044 |             0.0000 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |    1448,1448,1448 |             0.0000 |
Heap (O3)                                | true    |      ? |    2118,2118,2118 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    2005,2005,2005 |             0.0000 |
Find (O1)                                | true    |      ? |    2264,2264,2264 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1411,1411,1411 |             0.0000 |
Heap (Os)                                | true    |      ? |    2163,2163,2163 |             0.0000 |

## MERGING 16 LISTS ##
Baseline (copy+sort) 3776
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Heap (O1)                                | true    |      ? |    2504,2504,2504 |             0.0000 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O0)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert (O0)                              | true    |      ? |    3415,3415,3415 |             0.0000 |
Find (O2)                                | true    |      ? |    2603,2603,2603 |             0.0000 |
Insert (O2)                              | true    |      ? |    1607,1607,1607 |             0.0000 |
Heap (O0)                                | true    |      ? |    4702,4702,4702 |             0.0000 |
Insert (Os)                              | true    |      ? |    1480,1480,1480 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    2727,2727,2727 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    8756,8756,8756 |             0.0000 |
Heap Cache (O0)                          | true    |      ? |    4651,4651,4651 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    1468,1468,1468 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    2211,2211,2211 |             0.0000 |
Find (O3)                                | true    |      ? |    2723,2723,2723 |             0.0000 |
Insert Cache (O0)                        | true    |      ? |    3853,3853,3853 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O0)                                | true    |      ? |    5281,5281,5281 |             0.0000 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    2141,2141,2141 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |    1749,1749,1749 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    2142,2142,2142 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    2478,2478,2478 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    2393,2393,2393 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    2139,2139,2139 |             0.0000 |
Heap (O2)                                | true    |      ? |    2271,2271,2271 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    1451,1451,1451 |             0.0000 |
Insert (O3)                              | true    |      ? |    1751,1751,1751 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    1403,1403,1403 |             0.0000 |
Insert (Oz)                              | true    |      ? |    1518,1518,1518 |             0.0000 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O1)                          | true    |      ? |    2256,2256,2256 |             0.0000 |
Heap (Oz)                                | true    |      ? |    2393,2393,2393 |             0.0000 |
Find (Oz)                                | true    |      ? |    2607,2607,2607 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    2213,2213,2213 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    2166,2166,2166 |             0.0000 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |    1550,1550,1550 |             0.0000 |
Heap (O3)                                | true    |      ? |    2233,2233,2233 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    2135,2135,2135 |             0.0000 |
Find (O1)                                | true    |      ? |    2454,2454,2454 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1460,1460,1460 |             0.0000 |
Heap (Os)                                | true    |      ? |    2308,2308,2308 |             0.0000 |

## MERGING 17 LISTS ##
Baseline (copy+sort) 3762
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Heap (O1)                                | true    |      ? |    2635,2635,2635 |             0.0000 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O0)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert (O0)                              | true    |      ? |    3789,3789,3789 |             0.0000 |
Find (O2)                                | true    |      ? |    2640,2640,2640 |             0.0000 |
Insert (O2)                              | true    |      ? |    1777,1777,1777 |             0.0000 |
Heap (O0)                                | true    |      ? |    5058,5058,5058 |             0.0000 |
Insert (Os)                              | true    |      ? |    1573,1573,1573 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (Os)                                | true    |      ? |    2864,2864,2864 |             0.0000 |
Tournament Tree (O0)                     | true    |      ? |    9544,9544,9544 |             0.0000 |
Heap Cache (O0)                          | true    |      ? |    5022,5022,5022 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    1591,1591,1591 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    2504,2504,2504 |             0.0000 |
Find (O3)                                | true    |      ? |    2948,2948,2948 |             0.0000 |
Insert Cache (O0)                        | true    |      ? |    4259,4259,4259 |             0.0000 |
State Machine (O0)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O0)                                | true    |      ? |    6194,6194,6194 |             0.0000 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    2405,2405,2405 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert (O1)                              | true    |      ? |    1917,1917,1917 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    2438,2438,2438 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    2784,2784,2784 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    2676,2676,2676 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    2252,2252,2252 |             0.0000 |
Heap (O2)                                | true    |      ? |    2392,2392,2392 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    1570,1570,1570 |             0.0000 |
Insert (O3)                              | true    |      ? |    1924,1924,1924 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    1538,1538,1538 |             0.0000 |
Insert (Oz)                              | true    |      ? |    1586,1586,1586 |             0.0000 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O1)                          | true    |      ? |    2401,2401,2401 |             0.0000 |
Heap (Oz)                                | true    |      ? |    2532,2532,2532 |             0.0000 |
Find (Oz)                                | true    |      ? |    2699,2699,2699 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    2375,2375,2375 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    2285,2285,2285 |             0.0000 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |    1783,1783,1783 |             0.0000 |
Heap (O3)                                | true    |      ? |    2365,2365,2365 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    2299,2299,2299 |             0.0000 |
Find (O1)                                | true    |      ? |    2833,2833,2833 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1632,1632,1632 |             0.0000 |
Heap (Os)                                | true    |      ? |    2444,2444,2444 |             0.0000 |

## MERGING 18 LISTS ##
Baseline (copy+sort) 4317
